name,exonCount,geneType,txLen
ENST00000590983.1,1,lincRNA,1609
ENST00000385062.1,1,miRNA,109
ENST00000584497.1,1,miRNA,55
ENST00000589074.1,2,lincRNA,14316
ENST00000593210.1,2,protein_coding,936
ENST00000590898.1,9,protein_coding,77707
ENST00000399022.4,7,protein_coding,77753
ENST00000337059.5,8,protein_coding,50964
ENST00000357384.4,8,protein_coding,77671
ENST00000588737.1,8,protein_coding,74520
ENST00000319040.6,7,protein_coding,41959
ENST00000588459.1,3,protein_coding,11550
ENST00000269187.5,10,protein_coding,20787
ENST00000590986.1,10,protein_coding,20234
ENST00000440549.2,8,protein_coding,18386
ENST00000358232.6,22,protein_coding,48076
ENST00000351393.6,21,protein_coding,44758
ENST00000442325.2,23,protein_coding,44754
ENST00000423854.2,19,protein_coding,44822
ENST00000350494.6,21,protein_coding,44729
ENST00000542824.1,20,protein_coding,44725
ENST00000542050.1,6,protein_coding,9737
ENST00000568654.1,2,antisense,7453
ENST00000588132.1,3,protein_coding,9968
ENST00000516269.1,1,snoRNA,72
ENST00000587493.1,3,protein_coding,24996
ENST00000590652.1,4,protein_coding,20239
ENST00000587129.1,7,protein_coding,45820
ENST00000590842.1,7,protein_coding,42270
ENST00000334295.4,7,protein_coding,35090
ENST00000593035.1,7,protein_coding,32892
ENST00000383056.3,6,protein_coding,32915
ENST00000589049.1,6,protein_coding,30761
ENST00000592521.1,5,protein_coding,57276
ENST00000586106.1,4,antisense,21869
ENST00000586501.1,2,protein_coding,8783
ENST00000601437.2,1,protein_coding,2594
ENST00000589715.1,1,lincRNA,2124
ENST00000589281.1,2,antisense,3441
ENST00000590011.1,2,protein_coding,9148
ENST00000588766.1,5,antisense,2867
ENST00000586610.1,3,antisense,1941
ENST00000580543.1,1,miRNA,81
ENST00000597906.1,2,lincRNA,5557
ENST00000410772.1,1,misc_RNA,298
ENST00000517229.1,1,snRNA,104
ENST00000580941.1,1,miRNA,59
ENST00000391052.1,1,snRNA,103
ENST00000566101.1,4,lincRNA,32948
ENST00000459079.1,1,snRNA,62
ENST00000592302.1,6,lincRNA,40324
ENST00000586545.1,4,protein_coding,16182
ENST00000590220.1,2,protein_coding,2497
ENST00000593098.1,12,protein_coding,56149
ENST00000589056.1,5,protein_coding,13563
ENST00000587402.1,6,protein_coding,12204
ENST00000588156.1,4,protein_coding,23587
ENST00000587328.1,3,protein_coding,16702
ENST00000517231.1,1,rRNA,127
ENST00000255224.3,4,protein_coding,9773
ENST00000586678.1,2,protein_coding,7869
ENST00000590752.1,4,protein_coding,7482
ENST00000365380.1,1,snRNA,107
ENST00000365190.1,1,rRNA,119
ENST00000592638.1,2,lincRNA,2791
ENST00000577285.1,1,miRNA,85
ENST00000587276.1,4,antisense,12515
ENST00000586330.1,2,antisense,11534
ENST00000585759.1,6,antisense,59109
ENST00000592899.1,3,antisense,9173
ENST00000592286.1,2,antisense,9438
ENST00000585897.1,2,sense_intronic,46511
ENST00000590535.1,1,sense_intronic,1778
ENST00000321925.4,10,protein_coding,28394
ENST00000502059.2,9,protein_coding,26998
ENST00000415427.3,11,protein_coding,25819
ENST00000535474.1,8,protein_coding,25833
ENST00000402943.2,9,protein_coding,25985
ENST00000436407.3,9,protein_coding,23606
ENST00000591943.1,5,protein_coding,11848
ENST00000586142.1,8,protein_coding,21307
ENST00000589700.1,7,protein_coding,19631
ENST00000586213.1,3,antisense,15888
ENST00000591541.1,3,protein_coding,10619
ENST00000389474.3,6,protein_coding,17045
ENST00000602118.2,5,protein_coding,13469
ENST00000546268.1,6,protein_coding,13134
ENST00000587418.1,4,protein_coding,3254
ENST00000585906.1,26,protein_coding,59971
ENST00000588801.1,9,protein_coding,56055
ENST00000410247.1,1,misc_RNA,293
ENST00000516225.1,1,misc_RNA,96
ENST00000282050.2,13,protein_coding,20090
ENST00000593152.2,12,protein_coding,14136
ENST00000590665.1,12,protein_coding,14147
ENST00000398752.6,12,protein_coding,14204
ENST00000591267.1,3,protein_coding,5117
ENST00000282058.6,9,protein_coding,24002
ENST00000585518.1,6,protein_coding,23778
ENST00000588704.1,8,protein_coding,13202
ENST00000516130.1,1,snRNA,107
ENST00000587853.1,3,protein_coding,3680
ENST00000590330.1,2,protein_coding,2601
ENST00000588679.1,1,protein_coding,2904
ENST00000300591.6,24,protein_coding,82341
ENST00000398705.2,10,protein_coding,42099
ENST00000579038.1,22,protein_coding,79797
ENST00000441893.2,21,protein_coding,82033
ENST00000582408.1,21,protein_coding,82033
ENST00000398686.4,9,protein_coding,41814
ENST00000602329.1,2,processed_transcript,590
ENST00000602333.1,2,processed_transcript,3412
ENST00000586478.1,1,lincRNA,671
ENST00000590944.1,2,protein_coding,502
ENST00000591973.2,1,protein_coding,1877
ENST00000451265.1,1,protein_coding,1877
ENST00000330682.2,1,protein_coding,1877
ENST00000332567.4,1,protein_coding,3046
ENST00000592747.1,2,antisense,13920
ENST00000591183.1,1,antisense,2117
ENST00000300605.6,7,protein_coding,43118
ENST00000587841.1,4,protein_coding,42099
ENST00000425639.1,6,protein_coding,29262
ENST00000400404.1,3,protein_coding,18061
ENST00000364955.1,1,snRNA,107
ENST00000584505.1,1,miRNA,70
ENST00000565127.1,4,lincRNA,57212
ENST00000600127.1,4,lincRNA,12994
ENST00000262160.6,11,protein_coding,99009
ENST00000402690.2,11,protein_coding,99591
ENST00000356825.4,10,protein_coding,98050
ENST00000586040.1,9,protein_coding,55587
ENST00000591214.1,9,protein_coding,85931
ENST00000587353.1,4,protein_coding,18661
ENST00000599498.1,2,sense_intronic,4150
ENST00000332053.2,2,protein_coding,13747
ENST00000384217.1,1,snRNA,107
ENST00000600091.1,1,protein_coding,537
ENST00000517224.1,1,snRNA,60
ENST00000364002.1,1,rRNA,114
ENST00000584576.1,1,miRNA,69
ENST00000589818.1,3,antisense,14845
ENST00000590649.1,2,antisense,8720
ENST00000592658.1,3,protein_coding,2474
ENST00000262158.2,4,protein_coding,30859
ENST00000591805.1,4,protein_coding,28341
ENST00000589634.1,4,protein_coding,29053
ENST00000585986.1,3,protein_coding,21232
ENST00000587659.1,2,lincRNA,991
ENST00000584252.1,5,antisense,24772
ENST00000581563.1,1,miRNA,82
ENST00000585251.1,2,antisense,10179
ENST00000577641.1,3,antisense,2870
ENST00000578396.1,6,protein_coding,57525
ENST00000583579.1,2,sense_intronic,15677
ENST00000579820.1,3,protein_coding,5595
ENST00000318240.3,3,protein_coding,5572
ENST00000584895.1,7,protein_coding,9906
ENST00000582392.1,3,protein_coding,4548
ENST00000332968.6,6,protein_coding,9435
ENST00000580150.1,2,sense_intronic,1614
ENST00000581232.1,2,antisense,4540
ENST00000410758.1,1,antisense,50
ENST00000579408.1,6,protein_coding,3357
ENST00000579248.1,7,protein_coding,3961
ENST00000581373.1,6,protein_coding,3996
ENST00000580261.1,7,protein_coding,4040
ENST00000418495.1,7,protein_coding,4049
ENST00000580210.1,6,protein_coding,3297
ENST00000365223.1,1,snoRNA,64
ENST00000581091.1,5,protein_coding,2226
ENST00000383875.1,1,snoRNA,65
ENST00000607313.1,1,snoRNA,66
ENST00000582983.1,2,lincRNA,2471
ENST00000577628.1,6,protein_coding,21151
ENST00000261292.4,10,protein_coding,30872
ENST00000427224.2,9,protein_coding,28693
ENST00000580036.1,6,protein_coding,19766
ENST00000591105.1,2,lincRNA,2241
ENST00000590532.2,7,protein_coding,41831
ENST00000589499.1,4,antisense,37037
ENST00000516183.1,1,snoRNA,144
ENST00000516330.1,1,snoRNA,83
ENST00000324581.6,19,protein_coding,76576
ENST00000592688.1,9,protein_coding,23557
ENST00000587895.1,5,protein_coding,13022
ENST00000364798.1,1,misc_RNA,112
ENST00000363657.1,1,rRNA,124
ENST00000591362.1,2,sense_intronic,1237
ENST00000465317.2,1,misc_RNA,279
ENST00000398545.4,8,protein_coding,39330
ENST00000585672.1,15,protein_coding,14578
ENST00000382948.5,17,protein_coding,14258
ENST00000353909.3,16,protein_coding,12636
ENST00000591416.1,16,protein_coding,12924
ENST00000339998.6,14,protein_coding,12630
ENST00000349085.2,15,protein_coding,12928
ENST00000269468.5,17,protein_coding,12928
ENST00000347968.3,16,protein_coding,12928
ENST00000269471.5,14,protein_coding,12928
ENST00000436910.1,15,protein_coding,12928
ENST00000590208.1,16,protein_coding,12654
ENST00000587605.1,14,protein_coding,12211
ENST00000588937.1,13,protein_coding,10364
ENST00000424334.2,18,protein_coding,11574
ENST00000585595.1,18,protein_coding,11574
ENST00000398495.2,15,protein_coding,8969
ENST00000457839.2,17,protein_coding,10417
ENST00000398493.1,15,protein_coding,10032
ENST00000591535.1,13,protein_coding,8492
ENST00000398488.1,13,protein_coding,8492
ENST00000412036.2,15,protein_coding,5294
ENST00000285106.6,15,protein_coding,5962
ENST00000589940.1,15,protein_coding,5305
ENST00000587396.1,5,protein_coding,1499
ENST00000586227.1,2,lincRNA,11406
ENST00000516188.1,1,rRNA,119
ENST00000285116.3,7,protein_coding,19179
ENST00000398452.2,7,protein_coding,17208
ENST00000417656.2,6,protein_coding,17507
ENST00000488454.1,5,protein_coding,17206
ENST00000408602.1,1,miRNA,108
ENST00000587823.1,2,protein_coding,5544
ENST00000428869.2,9,protein_coding,27026
ENST00000431965.2,6,protein_coding,21603
ENST00000256425.2,8,protein_coding,26255
ENST00000588444.1,6,protein_coding,26243
ENST00000436348.2,7,protein_coding,20915
ENST00000398439.3,8,protein_coding,20638
ENST00000587291.1,4,protein_coding,19580
ENST00000321341.5,16,protein_coding,69273
ENST00000382927.3,14,protein_coding,68771
ENST00000585680.1,4,protein_coding,21586
ENST00000363882.1,1,misc_RNA,113
ENST00000586966.1,2,protein_coding,1218
ENST00000398417.2,12,protein_coding,55432
ENST00000342988.3,12,protein_coding,54827
ENST00000588745.1,8,protein_coding,31421
ENST00000586253.1,2,protein_coding,1620
ENST00000462220.2,1,misc_RNA,293
ENST00000591040.1,2,protein_coding,41484
ENST00000592416.1,1,protein_coding,3850
ENST00000384425.1,1,snRNA,164
ENST00000578152.1,2,lincRNA,76337
ENST00000458996.1,1,snoRNA,102
ENST00000582700.1,2,lincRNA,2665
ENST00000408364.1,1,miRNA,110
ENST00000577763.1,1,miRNA,90
ENST00000582064.1,3,antisense,87449
ENST00000581198.1,5,lincRNA,20269
ENST00000565170.1,2,lincRNA,1437
ENST00000408131.1,1,miRNA,71
ENST00000256429.3,7,protein_coding,72080
ENST00000579025.1,3,protein_coding,4860
ENST00000398398.2,3,protein_coding,21968
ENST00000583046.1,3,protein_coding,21937
ENST00000384504.1,1,snoRNA,129
ENST00000579534.1,10,protein_coding,28829
ENST00000406285.3,9,protein_coding,24965
ENST00000579434.1,9,protein_coding,25158
ENST00000217800.5,9,protein_coding,23358
ENST00000582366.1,4,protein_coding,9172
ENST00000580990.2,4,protein_coding,29779
ENST00000581310.1,9,protein_coding,33371
ENST00000307844.3,6,protein_coding,29882
ENST00000577499.1,4,protein_coding,3922
ENST00000584040.1,5,protein_coding,3806
ENST00000585973.1,3,protein_coding,10923
ENST00000321600.1,3,protein_coding,8335
ENST00000586594.1,4,protein_coding,59633
ENST00000590604.1,2,lincRNA,1353
ENST00000591504.1,12,protein_coding,58000
ENST00000432185.1,11,protein_coding,56538
ENST00000337363.4,12,protein_coding,53968
ENST00000579333.1,1,miRNA,103
ENST00000589125.1,3,lincRNA,18403
ENST00000516628.1,1,rRNA,100
ENST00000587660.1,2,antisense,30408
ENST00000578110.1,1,miRNA,78
ENST00000586467.1,2,antisense,4218
ENST00000587346.1,5,lincRNA,63549
ENST00000587320.1,2,lincRNA,4995
ENST00000585985.1,1,lincRNA,2593
ENST00000563553.1,4,lincRNA,38512
ENST00000589617.1,2,lincRNA,1970
ENST00000364946.1,1,snoRNA,201
ENST00000587904.1,9,lincRNA,54156
ENST00000590589.1,2,lincRNA,4610
ENST00000217515.6,8,protein_coding,41438
ENST00000585497.1,2,protein_coding,1919
ENST00000590954.1,10,protein_coding,48307
ENST00000540155.1,10,protein_coding,48451
ENST00000384138.1,1,misc_RNA,101
ENST00000586391.1,2,antisense,1303
ENST00000391237.1,1,snoRNA,199
ENST00000592032.1,3,sense_overlapping,11014
ENST00000553704.1,4,lincRNA,17538
ENST00000590942.1,3,lincRNA,10677
ENST00000585477.1,1,protein_coding,3239
ENST00000592678.1,2,lincRNA,1580
ENST00000365370.1,1,snRNA,107
ENST00000324000.3,4,protein_coding,18121
ENST00000590600.1,2,protein_coding,5421
ENST00000491143.2,2,protein_coding,55613
ENST00000581316.1,1,miRNA,60
ENST00000262093.5,11,protein_coding,38490
ENST00000382873.3,11,protein_coding,37145
ENST00000585699.1,4,protein_coding,20152
ENST00000256854.5,14,protein_coding,21518
ENST00000423481.2,12,protein_coding,20436
ENST00000283684.4,27,protein_coding,85382
ENST00000589147.1,7,protein_coding,10889
ENST00000586729.1,3,antisense,2645
ENST00000365289.1,1,snRNA,107
ENST00000591503.1,3,lincRNA,2289
ENST00000577323.1,1,miRNA,101
ENST00000593212.1,3,antisense,5843
ENST00000586824.1,3,antisense,5800
ENST00000587933.1,1,sense_intronic,1101
ENST00000590318.1,2,antisense,1420
ENST00000585470.1,2,lincRNA,864
ENST00000590797.1,2,lincRNA,3350
ENST00000385044.1,1,miRNA,85
ENST00000516521.1,1,miRNA,65
ENST00000591360.1,2,antisense,3138
ENST00000516475.1,1,snoRNA,68
ENST00000588144.1,2,antisense,1398
ENST00000587080.1,4,antisense,4877
ENST00000592021.1,1,lincRNA,2330
ENST00000587011.1,2,lincRNA,1720
ENST00000586383.1,2,lincRNA,2984
ENST00000584096.1,1,misc_RNA,309
ENST00000364728.1,1,snRNA,107
ENST00000362843.1,1,snoRNA,134
ENST00000516061.1,1,snRNA,100
ENST00000588956.1,4,protein_coding,7577
ENST00000587790.1,10,pseudogene,38386
ENST00000589729.1,3,lincRNA,1227
ENST00000587834.1,6,protein_coding,19360
ENST00000592774.1,2,protein_coding,8120
ENST00000588875.1,5,protein_coding,18934
ENST00000256857.2,3,protein_coding,10604
ENST00000529320.2,3,protein_coding,10599
ENST00000420468.2,3,protein_coding,10356
ENST00000256852.7,2,protein_coding,6351
ENST00000334889.3,3,protein_coding,6359
ENST00000587244.1,3,protein_coding,43389
ENST00000299721.3,3,protein_coding,23248
ENST00000591331.1,2,lincRNA,26050
ENST00000589242.1,5,antisense,6611
ENST00000586841.1,3,antisense,4907
ENST00000588298.1,2,antisense,2581
ENST00000588946.1,2,antisense,954
ENST00000408544.1,1,miRNA,81
ENST00000588088.1,2,pseudogene,3422
ENST00000316660.6,2,protein_coding,4359
ENST00000269518.9,3,protein_coding,3522
ENST00000479616.2,1,misc_RNA,292
ENST00000585691.1,3,lincRNA,3978
ENST00000516746.1,1,snRNA,107
ENST00000365598.1,1,snRNA,141
ENST00000592121.1,3,lincRNA,6968
ENST00000299766.3,1,protein_coding,1438
ENST00000517202.1,1,miRNA,82
ENST00000589354.1,5,pseudogene,14205
ENST00000384042.1,1,snRNA,109
ENST00000536675.2,11,protein_coding,64591
ENST00000587754.1,5,lincRNA,20912
ENST00000588245.1,2,lincRNA,1043
ENST00000567801.1,4,lincRNA,6520
ENST00000588064.1,3,protein_coding,18730
ENST00000593225.1,3,protein_coding,24776
ENST00000588561.1,1,sense_intronic,1603
ENST00000591014.1,2,antisense,963
ENST00000362997.1,1,misc_RNA,102
ENST00000589084.1,3,antisense,5237
ENST00000269499.5,14,protein_coding,55577
ENST00000586834.1,13,protein_coding,39066
ENST00000590840.1,2,protein_coding,4925
ENST00000481678.2,1,misc_RNA,292
ENST00000384019.1,1,snRNA,107
ENST00000400312.1,2,protein_coding,1302
ENST00000588953.1,1,protein_coding,2198
ENST00000593319.1,1,protein_coding,309
ENST00000587475.1,1,sense_intronic,207
ENST00000458827.1,1,snoRNA,77
ENST00000588307.1,1,sense_intronic,281
ENST00000589955.1,1,protein_coding,911
ENST00000444484.1,2,protein_coding,1427
ENST00000406396.3,10,protein_coding,39785
ENST00000589592.1,5,protein_coding,14974
ENST00000326575.5,9,protein_coding,35554
ENST00000589905.1,2,antisense,14302
ENST00000591383.1,5,protein_coding,5460
ENST00000382771.4,7,protein_coding,28325
ENST00000489441.1,5,protein_coding,16744
ENST00000602456.1,1,sense_intronic,418
ENST00000464346.1,4,protein_coding,12771
ENST00000269491.1,7,protein_coding,10852
ENST00000382768.1,7,protein_coding,10852
ENST00000269489.5,7,protein_coding,11897
ENST00000344731.5,8,protein_coding,11834
ENST00000341074.5,8,protein_coding,7040
ENST00000356424.6,7,protein_coding,7009
ENST00000283752.5,8,protein_coding,6767
ENST00000332821.8,7,protein_coding,6687
ENST00000382749.5,9,polymorphic_pseudogene,21590
ENST00000536691.1,7,polymorphic_pseudogene,20611
ENST00000538847.1,3,polymorphic_pseudogene,20930
ENST00000544088.1,8,polymorphic_pseudogene,20930
ENST00000336429.2,8,protein_coding,52327
ENST00000398019.2,8,protein_coding,29961
ENST00000540675.1,7,protein_coding,29255
ENST00000546027.1,8,protein_coding,27156
ENST00000299502.4,8,protein_coding,16191
ENST00000457692.1,9,protein_coding,16175
ENST00000482254.1,6,protein_coding,9937
ENST00000238508.3,8,protein_coding,28121
ENST00000408945.3,4,protein_coding,11112
ENST00000481726.1,6,protein_coding,32418
ENST00000526932.1,2,protein_coding,5762
ENST00000397985.2,7,protein_coding,19450
ENST00000353706.2,7,protein_coding,19343
ENST00000542677.1,6,protein_coding,17475
ENST00000397988.3,7,protein_coding,16535
ENST00000493661.1,2,protein_coding,19869
ENST00000323355.3,4,lincRNA,69022
ENST00000417298.1,3,lincRNA,12086
ENST00000588074.1,3,lincRNA,46974
ENST00000517009.1,1,snRNA,53
ENST00000578545.1,2,lincRNA,860
ENST00000582028.1,3,lincRNA,23500
ENST00000581987.1,2,sense_intronic,1136
ENST00000578673.1,2,lincRNA,3161
ENST00000408609.1,1,miRNA,93
ENST00000459571.1,1,snRNA,107
ENST00000583185.1,1,miRNA,78
ENST00000578054.1,1,miRNA,103
ENST00000583172.1,1,miRNA,101
ENST00000562669.1,1,lincRNA,3176
ENST00000310045.7,2,protein_coding,10399
ENST00000581951.1,2,antisense,4708
ENST00000583493.1,2,antisense,7442
ENST00000578039.1,3,lincRNA,3858
ENST00000580659.1,2,lincRNA,6318
ENST00000580622.1,3,lincRNA,15478
ENST00000580057.1,4,lincRNA,12262
ENST00000577835.1,4,lincRNA,9889
ENST00000299608.2,16,protein_coding,41611
ENST00000566887.1,2,protein_coding,2937
ENST00000443099.2,8,protein_coding,24044
ENST00000562706.1,8,protein_coding,18123
ENST00000579923.1,2,antisense,1405
ENST00000358653.5,8,protein_coding,99510
ENST00000577772.1,7,protein_coding,74420
ENST00000384344.1,1,snRNA,107
ENST00000584226.1,2,protein_coding,2475
ENST00000579678.1,2,protein_coding,2471
ENST00000579651.1,1,lincRNA,2074
ENST00000584741.1,2,pseudogene,1806
ENST00000584753.1,3,antisense,19998
ENST00000581982.1,5,protein_coding,93969
ENST00000280200.4,7,protein_coding,94041
ENST00000577287.1,7,protein_coding,83305
ENST00000582621.1,6,protein_coding,83540
ENST00000579986.1,7,protein_coding,13816
ENST00000397942.3,2,protein_coding,41300
ENST00000582322.1,2,protein_coding,12927
ENST00000584919.1,4,protein_coding,17021
ENST00000578633.1,2,lincRNA,1382
ENST00000583247.1,4,protein_coding,15672
ENST00000581042.1,1,miRNA,101
ENST00000582251.1,3,lincRNA,4452
ENST00000469617.2,1,misc_RNA,279
ENST00000582578.1,3,protein_coding,20226
ENST00000594039.1,4,protein_coding,20152
ENST00000584078.1,3,lincRNA,11014
ENST00000581940.1,4,lincRNA,20399
ENST00000583756.1,5,protein_coding,49612
ENST00000584810.1,2,protein_coding,2726
ENST00000563639.2,2,lincRNA,33750
ENST00000585159.1,4,protein_coding,6875
ENST00000269503.4,5,protein_coding,7860
ENST00000584764.1,3,protein_coding,5535
ENST00000583651.1,3,protein_coding,5119
ENST00000584727.1,1,sense_intronic,2206
ENST00000516789.1,1,rRNA,100
ENST00000583040.1,1,miRNA,62
ENST00000578967.1,3,lincRNA,12358
ENST00000582571.1,3,protein_coding,14182
ENST00000563172.1,3,processed_transcript,24938
ENST00000578740.1,3,lincRNA,4162
ENST00000470065.2,1,misc_RNA,295
ENST00000269500.5,10,protein_coding,74412
ENST00000419743.2,10,protein_coding,74500
ENST00000580806.1,4,protein_coding,26698
ENST00000169551.6,6,protein_coding,10452
ENST00000580087.1,4,protein_coding,9490
ENST00000562795.1,1,lincRNA,1179
ENST00000480810.2,1,misc_RNA,296
ENST00000299438.9,5,protein_coding,37746
ENST00000579064.1,4,protein_coding,7624
ENST00000579455.1,14,protein_coding,43375
ENST00000567168.1,2,lincRNA,3762
ENST00000400291.2,3,protein_coding,22217
ENST00000343998.6,4,protein_coding,21512
ENST00000324262.4,12,protein_coding,24921
ENST00000579847.1,12,protein_coding,24825
ENST00000580229.1,2,protein_coding,1663
ENST00000324301.8,9,protein_coding,21268
ENST00000583702.1,2,antisense,720
ENST00000580048.1,2,lincRNA,6051
ENST00000322342.3,2,protein_coding,14241
ENST00000537114.2,2,protein_coding,6057
ENST00000322038.5,2,protein_coding,79196
ENST00000580243.1,2,protein_coding,77113
ENST00000578340.1,4,protein_coding,12003
ENST00000579386.1,5,protein_coding,11003
