txStart	txEnd	name	geneType
1322699	1325493	PPP1R11	protein_coding
1343974	1344107	AL845439.1	miRNA
1387943	1388104	SNORA48	snoRNA
1391235	1403864	TRIM40	protein_coding
1881963	1899767	ATAT1	protein_coding
1902251	1908191	C6orf136	protein_coding
1931502	1942330	PPP1R18	protein_coding
1943160	1946534	NRM	protein_coding
1943163	1946422	NRM	protein_coding
1998308	1999658	IER3	protein_coding
2006129	2006381	Metazoa_SRP	misc_RNA
2067966	2085765	C6orf214	processed_transcript
2119425	2119728	7SK	misc_RNA
2122155	2131089	DDR1-AS1	processed_transcript
2139717	2155322	DDR1	protein_coding
2139733	2155326	DDR1	protein_coding
2140147	2155322	DDR1	protein_coding
2186504	2187327	SFTA2	protein_coding
2196153	2208405	DPCR1	protein_coding
2238938	2244003	MUC21	protein_coding
2395561	2397376	PSORS1C2	protein_coding
2400453	2416245	CCHCR1	protein_coding
2416578	2422248	TCF19	protein_coding
2422369	2424311	POU5F1	protein_coding
2455783	2461996	HCG27	processed_transcript
2458194	2459954	XXbac-BPG299F13.14	processed_transcript
2625826	2625933	U6	snRNA
2655410	2670984	MICA	protein_coding
2786080	2802434	DDX39B	protein_coding
2796956	2797034	SNORD84	snoRNA
2828099	2830143	LTA	protein_coding
2841999	2844732	LST1	protein_coding
2842040	2844732	LST1	protein_coding
2842917	2844732	LST1	protein_coding
2894841	2908519	BAG6	protein_coding
2914115	2916590	C6orf47	protein_coding
2919111	2919225	Y_RNA	misc_RNA
2921703	2928106	CSNK2B	protein_coding
2922643	2928170	CSNK2B	protein_coding
2924941	2929370	LY6G5B	protein_coding
2956862	2956925	MIR4646	miRNA
2962720	2973732	LY6G6D	protein_coding
2986391	2992386	CLIC1	protein_coding
3012772	3012875	U6	snRNA
3047436	3051780	VARS	protein_coding
3053221	3062802	LSM2	protein_coding
3071370	3073774	HSPA1A	protein_coding
3083566	3086091	HSPA1B	protein_coding
3090447	3095597	C6orf48	protein_coding
3090747	3095597	C6orf48	protein_coding
3091124	3095597	C6orf48	protein_coding
3092679	3095600	C6orf48	protein_coding
3156971	3201649	C2	protein_coding
3183450	3201649	C2	protein_coding
3190422	3197688	C4B-AS1	processed_transcript
3212808	3212910	MIR1236	miRNA
3225779	3228262	DXO	protein_coding
3255963	3259493	C4A-AS1	processed_transcript
3376770	3386879	PPT2	protein_coding
3377192	3386881	PPT2	protein_coding
3377288	3386879	PPT2	protein_coding
3377415	3395179	DAQB-143M3.10	protein_coding
3391412	3399323	AGPAT1	protein_coding
3391412	3400281	AGPAT1	protein_coding
3391412	3400987	AGPAT1	protein_coding
3404168	3407523	AGER	protein_coding
3413964	3416105	GPSM3	protein_coding
3413964	3418722	GPSM3	protein_coding
3715504	3792348	HLA-DRB1	protein_coding
3779003	3792428	HLA-DRB1	protein_coding
3853334	3860946	HLA-DQB1	protein_coding
3853378	3860925	HLA-DQB1	protein_coding
3853785	3854634	HLA-DQB1-AS1	processed_transcript
3944202	3944270	MIR3135B	miRNA
3950398	3957794	HLA-DQB2	protein_coding
3950398	3957836	HLA-DQB2	protein_coding
4016120	4033016	TAP2	protein_coding
4035004	4038335	PSMB8	protein_coding
4038373	4040783	PSMB8-AS1	processed_transcript
4164627	4165142	BRD2-IT1	processed_transcript
4167054	4175823	BRD2	protein_coding
4259200	4275348	HLA-DPA1	protein_coding
4357084	4386902	COL11A2	protein_coding
4395229	4398843	SLC39A7	protein_coding
4466426	4470930	RPS18	protein_coding
4471551	4473245	B3GALT4	protein_coding
4484018	4485357	PFDN6	protein_coding
4512986	4517444	DAXX	protein_coding
1309905	1333911	NCRNA00171	processed_transcript
3006195	3017214	DASS-312M4.10	protein_coding
3273057	3282635	STK19	protein_coding
3511047	3540275	NOTCH4	protein_coding
3608971	3687856	C6orf10	protein_coding
3609229	3687848	C6orf10	protein_coding
3609254	3687848	C6orf10	protein_coding
4698975	4720575	VPS52	protein_coding
4840230	4858622	KIFC1	protein_coding
253272	253933	LINC01556	protein_coding
287063	287160	BX248109.1	miRNA
296255	297995	HCG16	processed_transcript
482670	483942	OR2J2	protein_coding
664680	665728	OR5V1	protein_coding
748949	749988	OR10C1	protein_coding
766193	773341	OR2H1	protein_coding
766200	773341	OR2H1	protein_coding
770452	771746	OR2H1	protein_coding
966126	981404	MOG	protein_coding
1029598	1032758	HLA-F	protein_coding
1029722	1032759	HLA-F	protein_coding
1133851	1137170	HLA-G	protein_coding
1239072	1243714	HLA-A	protein_coding
1240362	1243714	HLA-A	protein_coding
1360180	1363828	ZNRD1	protein_coding
1366461	1369252	PPP1R11	protein_coding
1369184	1374806	RNF39	protein_coding
1404168	1413646	TRIM31-AS1	processed_transcript
1462146	1471627	TRIM15	protein_coding
1483341	1512257	TRIM26	protein_coding
1589475	1625604	HCG18	processed_transcript
1625373	1642186	TRIM39	protein_coding
1627343	1642186	TRIM39	protein_coding
1857640	1864478	PRR3	protein_coding
1858034	1864478	PRR3	protein_coding
1916986	1917063	BX119957.3	miRNA
1918466	1927153	MRPS18B	protein_coding
1927632	1945438	ATAT1	protein_coding
1947922	1953860	C6orf136	protein_coding
1953869	1962766	DHX16	protein_coding
2013992	2017861	MDC1	protein_coding
2028494	2043529	FLOT1	protein_coding
2037090	2037201	Y_RNA	misc_RNA
2114577	2131367	C6orf214	processed_transcript
2311183	2336137	XXbac-BPG118E17.9	processed_transcript
2467752	2469694	POU5F1	protein_coding
2468014	2474053	POU5F1	protein_coding
2570706	2574034	HLA-C	protein_coding
2657461	2657554	MIR6891	miRNA
2702060	2717592	MICA	protein_coding
2705814	2718516	MICA	protein_coding
2762423	2765058	HCP5	processed_transcript
2828000	2829516	MCCD1	protein_coding
2829502	2845866	DASS-161H22.6	protein_coding
2846863	2858110	NFKBIL1	protein_coding
2874846	2877616	TNF	protein_coding
2879834	2881705	LTB	protein_coding
2886128	2888190	LST1	protein_coding
2886302	2888190	LST1	protein_coding
2886312	2888190	LST1	protein_coding
2886377	2888190	LST1	protein_coding
2886480	2888190	LST1	protein_coding
2888577	2892029	NCR3	protein_coding
2938303	2951671	BAG6	protein_coding
2951693	2957348	APOM	protein_coding
2957574	2960049	C6orf47	protein_coding
2961357	2964674	GPANK1	protein_coding
2975967	2979662	LY6G5C	protein_coding
2986233	3002370	ABHD16A	protein_coding
2986240	3002713	ABHD16A	protein_coding
3006176	3009889	LY6G6F	protein_coding
3029876	3036620	CLIC1	protein_coding
3055883	3061968	MSH5	protein_coding
3062287	3064143	SAPCD1	protein_coding
3064881	3076585	VWA7	protein_coding
3078107	3078196	Y_RNA	misc_RNA
3164418	3180223	SLC44A4	protein_coding
3164421	3178893	SLC44A4	protein_coding
3164421	3180268	SLC44A4	protein_coding
3184982	3185276	DASS-36P22.4	processed_transcript
3228715	3246863	C2	protein_coding
3253275	3260281	NELFE	protein_coding
3258027	3258129	MIR1236	miRNA
3258588	3259635	NELFE	protein_coding
3260268	3270940	SKIV2L	protein_coding
3260381	3262414	SKIV2L	protein_coding
3283245	3303729	C4B_2	protein_coding
3342535	3348972	TNXB	protein_coding
3464562	3469287	PRRT1	protein_coding
3469763	3479884	PPT2	protein_coding
3470298	3479884	PPT2	protein_coding
3480810	3484488	EGFL8	protein_coding
3484418	3489322	AGPAT1	protein_coding
3484418	3493993	AGPAT1	protein_coding
3484418	3494303	AGPAT1	protein_coding
3486236	3486323	MIR6721	miRNA
3496022	3496083	MIR6833	miRNA
3497174	3500453	AGER	protein_coding
3497174	3500529	AGER	protein_coding
3497349	3500429	AGER	protein_coding
3499615	3500529	AGER	protein_coding
3506971	3509323	GPSM3	protein_coding
3706430	3709608	HCG23	processed_transcript
3709880	3723057	BTNL2	protein_coding
3710657	3723050	BTNL2	protein_coding
3826561	3826709	U1	snRNA
3934995	3993866	HLA-DRB1	protein_coding
3979127	3993834	HLA-DRB1	protein_coding
4141488	4147359	HLA-DQA2	protein_coding
4150057	4150125	MIR3135B	miRNA
4243337	4245747	PSMB8-AS1	processed_transcript
4243387	4258837	PSMB9	protein_coding
4253412	4258837	PSMB9	protein_coding
4253457	4278806	PSMB9	protein_coding
4336148	4336243	BX088556.1	miRNA
4367906	4430761	BRD2	protein_coding
4611326	4638113	COL11A2	protein_coding
4721308	4721407	RPS18	protein_coding
4777673	4777956	DAXX	processed_transcript
4859687	4865178	PHF1	protein_coding
4868888	4902412	SYNGAP1	protein_coding
4903301	4906271	ZBTB9	protein_coding
705	14194	RP1-266L20.4	antisense
65522	78075	LINC00574	lincRNA
84519	85304	RP1-182D15.2	lincRNA
17940	141909	FAM120B	protein_coding
22558	141637	FAM120B	protein_coding
33993	143626	FAM120B	protein_coding
33995	142203	FAM120B	protein_coding
314174	869810	PTPRK	protein_coding
849860	850510	RP1-86D1.5	antisense
16389	36368	RP4-655C5.4	lincRNA
28521	68210	KIAA1147	protein_coding
73633	184204	MGAM2	protein_coding
311085	623151	TRBV6-5	TR_V_gene
673329	825502	TRBC2	TR_C_gene
403	68627	MGAM	protein_coding
214043	219927	PRSS58	protein_coding
290200	290690	TRBV6-1	TR_V_gene
367924	368431	TRBV7-3	TR_V_gene
383452	383970	TRBV10-1	TR_V_gene
408531	409032	TRBV10-2	TR_V_gene
475727	476265	TRBV7-6	TR_V_gene
539539	540023	TRBV13	TR_V_gene
668824	670271	MTRNR2L6	protein_coding
752064	755617	PRSS1	protein_coding
793955	797532	PRSS2	protein_coding
810602	810652	TRBJ1-3	TR_J_gene
811197	811248	TRBJ1-4	TR_J_gene
811960	812013	TRBJ1-6	TR_J_gene
819819	819868	TRBJ2-3	TR_J_gene
820091	820139	TRBJ2-5	TR_J_gene
835558	836372	TRBV30	TR_V_gene
878116	894129	EPHB6	protein_coding
964180	985748	KEL	protein_coding
27070	51782	AC093627.7	lincRNA
134323	135417	AC093627.11	lincRNA
49651	49765	PTPRN2	protein_coding
67	13202	ARMC10	protein_coding
9701	14543	UPK3B	protein_coding
18212	28359	SPDYE16	protein_coding
145525	183908	RP5-1158B1.1	lincRNA
128173	141683	AC093627.9	lincRNA
142051	145811	AC093627.10	lincRNA
4305	6404	LINC00824	processed_transcript
6347	6404	LINC00824	processed_transcript
206897	271426	DLGAP2	protein_coding
96748	99189	RP11-115H22.1	lincRNA
21686	246356	ERICH1-AS1	antisense
133663	146780	SPAG11B	protein_coding
133664	135468	SPAG11B	protein_coding
144223	146784	SPAG11B	protein_coding
170773	172696	DEFB105B	protein_coding
178948	192414	DEFB107B	protein_coding
10283	10370	AC025674.2	miRNA
20239	35282	LINC01606	lincRNA
57502	71043	LINC01606	lincRNA
99639	105027	RP11-513O17.3	lincRNA
127965	128063	U6	snRNA
55401	55697	Metazoa_SRP	misc_RNA
56226	63011	MROH6	protein_coding
64825	68391	NAPRT	protein_coding
69767	87453	EEF1D	protein_coding
69768	87440	EEF1D	protein_coding
87874	93264	TIGD5	protein_coding
93952	99654	PYCRL	protein_coding
95525	99609	PYCRL	protein_coding
102657	107606	TSTA3	protein_coding
161527	172432	ZNF707	protein_coding
161538	172404	ZNF707	protein_coding
161554	172427	ZNF707	protein_coding
173200	175460	RP11-429J17.2	antisense
267966	292426	SCRIB	protein_coding
8770	12698	LY6E	protein_coding
8815	12697	LY6E	protein_coding
8816	12212	LY6E	protein_coding
153498	156296	LY6H	protein_coding
7102	11175	LINC01300	antisense
93843	104910	PTP4A3	protein_coding
106287	122205	MROH5	polymorphic_pseudogene
109783	110410	CTD-3064M3.7	antisense
7363	142017	ARHGEF10	protein_coding
9486	142009	ARHGEF10	protein_coding
158193	158690	RP11-439C15.5	lincRNA
259878	259930	MIR7160	miRNA
686693	689878	AC133633.1	lincRNA
869538	896483	RP11-134O21.1	lincRNA
494373	588846	ADAM2	protein_coding
494669	588863	ADAM2	protein_coding
7545	10684	ADAM9	protein_coding
214281	232145	DLGAP2-AS1	antisense
174647	177084	CTD-2336O2.1	antisense
21984	70597	APBA1	protein_coding
422295	432266	BAAT	protein_coding
1652	2374	LINC00685	antisense
70332	88932	RP13-465B17.4	antisense
71452	71742	Metazoa_SRP	misc_RNA
147933	148034	AL732314.1	miRNA
97146	97253	U6	snRNA
127421	132606	OR13A1	protein_coding
215006	286950	ALOX5	protein_coding
215110	286518	ALOX5	protein_coding
13557	13664	RNU6-1207P	snRNA
285400	293952	RP11-67C2.2	antisense
21557	31868	RP13-39P12.3	antisense
105566	108302	RP11-126H7.4	antisense
150962	151237	RN7SL284P	misc_RNA
62948	63971	OR5T3	protein_coding
100803	101799	OR8H1	protein_coding
129055	129994	OR8K3	polymorphic_pseudogene
61714	61823	MIR6128	miRNA
137422	138358	OR5G3	polymorphic_pseudogene
159133	160163	OR10A6	polymorphic_pseudogene
190924	195158	NLRP10	protein_coding
103643	104330	KRTAP5-4	protein_coding
112011	112944	KRTAP5-5	protein_coding
144820	145580	AP006285.7	lincRNA
165505	167866	FAM99B	antisense
231983	288645	CARS	protein_coding
72298	93726	KCNQ1-AS1	antisense
102233	104278	KCNQ1DN	antisense
103609	103671	KCNQ1DN	misc_RNA
131931	157362	SLC22A18	protein_coding
279388	279551	U1	snRNA
106141	142115	PHRF1	protein_coding
3535	21028	PTDSS2	protein_coding
24152	33211	RNH1	protein_coding
24155	36894	RNH1	protein_coding
24192	36862	RNH1	protein_coding
61883	65191	HRAS	protein_coding
90707	93674	RASSF7	protein_coding
95314	98075	MIR210HG	lincRNA
156329	157042	SCT	protein_coding
167165	170577	DRD4	protein_coding
176429	206708	DEAF1	protein_coding
22179	74982	AP2A2	protein_coding
30577	42463	DUSP8	protein_coding
73719	74837	KRTAP5-2	protein_coding
139668	141959	FAM99A	lincRNA
157056	159125	FAM99B	antisense
22179	81830	AP2A2	protein_coding
170755	171757	MUC2	protein_coding
45228	45541	RN7SKP65	misc_RNA
133790	133893	RP11-150C16.1	antisense
50070	104790	SLC5A8	protein_coding
160870	161722	RP11-598F7.6	antisense
44554	48176	PRR4	protein_coding
79716	82961	PRR4	protein_coding
220324	221326	TAS2R19	protein_coding
229092	230113	TAS2R31	protein_coding
109960	119498	CCDC92	protein_coding
109979	117037	CCDC92	protein_coding
177	96948	OVOS2	protein_coding
215109	216623	FLJ13224	antisense
14599	19178	PRB1	protein_coding
44554	48176	PRR4	protein_coding
44556	48181	PRR4	protein_coding
79716	82961	PRH1	protein_coding
195189	196570	TAS2R20	protein_coding
220312	221314	TAS2R19	protein_coding
328318	329278	TAS2R30	protein_coding
380955	381900	TAS2R42	protein_coding
407181	446352	RP11-711K1.8	lincRNA
503189	505398	PRB4	protein_coding
546785	550554	PRB1	protein_coding
22002	24579	LINC00552	TEC
32731	32807	TMEM255B	protein_coding
250617	304321	TC2N	protein_coding
220650	227593	RP11-747H7.3	sense_intronic
146843	147670	RP11-614O9.1	antisense
152104	162564	TMEM179	protein_coding
209107	530435	IGHG1	IG_C_gene
322055	407997	IGHM	IG_C_gene
92109	93835	IGHG4	IG_C_gene
110838	112559	IGHG2	IG_C_gene
232885	232949	AL122127.4	miRNA
325341	325401	AC246787.6	miRNA
333175	333227	IGHJ1	IG_J_gene
348802	348822	IGHD1-26	IG_D_gene
349307	349325	IGHD6-25	IG_D_gene
356319	356347	IGHD2-21	IG_D_gene
365725	365756	IGHD2-15	IG_D_gene
407522	408022	IGHV6-1	IG_V_gene
555890	556342	CH17-224D4.1	IG_V_gene
621390	621932	IGHV3-15	IG_V_gene
674371	676340	AB019440.50	lincRNA
792022	792529	IGHV4-28	IG_V_gene
902170	902700	IGHV3-38	IG_V_gene
913387	913897	IGHV4-39	IG_V_gene
998674	999170	IGHV1-45	IG_V_gene
1002793	1003535	IGHV1-46	IG_V_gene
1070420	1070915	IGHV5-51	IG_V_gene
1241970	1242424	CH17-212P11.6	IG_V_gene
1281864	1282167	IGHV3-72	IG_V_gene
544898	821466	UNC79	protein_coding
6178	7589	RP11-862G15.1	lincRNA
299574	301651	TMEM251	protein_coding
317455	321656	C14orf142	protein_coding
321617	341632	UBR7	protein_coding
321617	343777	UBR7	protein_coding
832859	902321	PRIMA1	protein_coding
832859	903043	PRIMA1	protein_coding
1033473	1044170	FAM181A	protein_coding
1038178	1040902	FAM181A-AS1	antisense
1041820	1043726	FAM181A	protein_coding
1048714	1091353	ASB2	protein_coding
1111831	1122114	LINC00521	lincRNA
1140890	1164186	OTUB2	protein_coding
1195890	1217271	IFI27L1	protein_coding
1195943	1217271	IFI27L1	protein_coding
1225323	1231255	IFI27	protein_coding
1242350	1244815	IFI27L2	protein_coding
1395021	1407833	SERPINA10	protein_coding
1493318	1507264	SERPINA1	protein_coding
66589	76988	GOLGA8F	protein_coding
362453	365758	RP11-653J6.2	lincRNA
267565	267648	AC116165.3	miRNA
298334	298428	MIR4509-1	miRNA
34861	40375	B2M	protein_coding
59738	91198	TRIM69	protein_coding
59906	91196	TRIM69	protein_coding
59942	91200	TRIM69	protein_coding
332308	417258	CPEB1	protein_coding
55450	55516	AC126339.1	miRNA
207735	223315	RP11-152F13.8	processed_transcript
325860	329565	RPS17	protein_coding
333401	360914	CPEB1	protein_coding
72720	72803	AC136687.1	miRNA
252483	252566	AC025138.1	miRNA
337752	418371	RP11-983G14.1	lincRNA
65640	65747	U6	snRNA
86401	101847	RP11-116P24.2	lincRNA
126427	128627	RP11-32B5.8	lincRNA
166903	197999	POTEB3	protein_coding
186839	186946	U6	snRNA
1984288	2106633	TJP1	protein_coding
1196594	1392764	APBA2	protein_coding
1196594	1393362	APBA2	protein_coding
3260728	3277258	MTMR10	protein_coding
766548	766642	MIR4509-3	miRNA
798367	808766	GOLGA8G	protein_coding
978349	978432	AC243951.1	miRNA
2397418	2397551	U8	snoRNA
2428956	2429193	Metazoa_SRP	misc_RNA
2495326	2495725	AC243790.2	protein_coding
2669834	2669967	U8	snoRNA
2866124	2866257	U8	snoRNA
3241978	3242081	U6	snRNA
3286820	3387462	TRPM1	protein_coding
4817867	4817950	AC243655.1	miRNA
4856252	4911692	SCG5	protein_coding
97777	106332	GOLGA6L1	protein_coding
26726	57055	CES1	protein_coding
70115	99216	CES5A	protein_coding
9129	203115	PARN	protein_coding
631999	694550	PDXDC1	protein_coding
890754	953061	NOMO1	protein_coding
1092451	1245965	C16orf45	protein_coding
1160257	1246067	C16orf45	protein_coding
1308237	1384364	NDE1	protein_coding
1362001	1515026	MYH11	protein_coding
1607546	1800966	ABCC1	protein_coding
575364	609645	RRN3	protein_coding
738857	738917	MIR6770-1	miRNA
849670	849747	MIR1972-1	miRNA
871374	871474	Y_RNA	misc_RNA
875611	875705	MIR3180-1	miRNA
885325	885409	MIR3179-1	miRNA
1053716	1071247	MPV17L	protein_coding
1053741	1066416	MPV17L	protein_coding
1252377	1297302	KIAA0430	protein_coding
1269042	1269108	MIR6506	miRNA
1301291	1301401	AC243742.1	miRNA
1322733	1384364	NDE1	protein_coding
1341300	1342581	CTB-193M12.3	sense_intronic
1523718	1546616	FOPNL	protein_coding
1525336	1546626	FOPNL	protein_coding
1535158	1535262	RNU6-1033P	snRNA
1879181	1881462	ABCC6	protein_coding
1890595	1952811	NOMO3	protein_coding
1948139	1950247	RP11-517A5.5	antisense
1964374	1964439	MIR3670-2	miRNA
1991057	2009775	CH17-5A7.1	protein_coding
1995110	2008475	CH17-5A7.1	protein_coding
2033650	2033710	AC244489.1	miRNA
2370326	2370453	AC243615.1	miRNA
128182	159098	DNAJA3	protein_coding
15124	39961	GLIS2	protein_coding
25030	28704	GLIS2-AS1	lincRNA
31912	53589	PAM16	protein_coding
40614	44497	PAM16	protein_coding
40614	48228	PAM16	protein_coding
56866	118987	CORO7	protein_coding
56925	118952	CORO7	protein_coding
57288	118950	CORO7	protein_coding
132844	133426	RP11-295D4.5	sense_intronic
177025	212669	HMOX2	protein_coding
198180	212224	HMOX2	protein_coding
212997	216987	CDIP1	protein_coding
213646	216987	CDIP1	protein_coding
214128	216987	CDIP1	protein_coding
19241	20561	XX-DJ76P10__A.2	lincRNA
41592	48570	HS3ST6	protein_coding
389634	511415	ARL17B	protein_coding
594178	758667	KANSL1	protein_coding
614749	758468	KANSL1	protein_coding
760286	893546	MAPT	protein_coding
764435	893552	MAPT	protein_coding
85463	96448	ARHGAP27	protein_coding
195711	241065	LRRC37A2	protein_coding
413634	456643	LRRC37A	protein_coding
590428	593334	KANSL1-AS1	antisense
856247	856525	Metazoa_SRP	misc_RNA
952322	1003890	CRHR1	protein_coding
952322	1003890	CRHR1	protein_coding
1498761	1541761	RP11-1070B7.1	protein_coding
1523629	1523910	Metazoa_SRP	misc_RNA
157543	324540	RPH3AL	protein_coding
158685	324285	RPH3AL	protein_coding
158812	299015	RPH3AL	protein_coding
302639	304923	RP11-1260E13.4	processed_transcript
324080	330528	RP11-1260E13.2	antisense
7807	8586	KRTAP17-1	protein_coding
6553	68692	CTD-2378E21.1	lincRNA
64676	72790	RP11-285E9.6	lincRNA
127276	136530	KRT40	protein_coding
67	12550	RP5-1110E20.1	antisense
10570	16478	KRT12	protein_coding
148587	149289	KRTAP3-2	protein_coding
157915	158509	KRTAP3-1	protein_coding
175420	176597	KRTAP1-5	protein_coding
179091	179499	KRTAP1-4	protein_coding
